-3.5229,3.947,0.023119,-3.2088,3.3035,0.97634,1.1478,1.1763,-0.032531,-1.4889,2.2352,1.0227,0.385,3.905,-0.4641,-1.5492,2.0167,-0.49978,-2.4017,3.96,-0.59338,-2.9975,3.4008,-0.31453,5.842,-3.2168,-0.4746
-3.5434,3.92,0.023119,-3.2088,3.2708,0.97634,1.1478,1.1763,-0.032531,-1.4889,2.2244,1.0047,0.385,3.905,-0.46049,-1.54,2.0167,-0.49948,-2.4017,3.9142,-0.59338,-2.9975,3.3733,-0.30156,5.842,-3.2168,-0.4746
-3.9563,3.7726,0.023119,-3.6105,3.2035,0.97634,1.1478,1.1763,0.099317,-1.5394,2.2096,0.99514,0.385,3.905,-0.45837,-1.54,2.0167,-0.49788,-2.4475,3.8408,-0.6462,-2.9975,3.3458,-0.30156,5.842,-3.2168,-0.4746
-4.3862,3.6328,0.023119,-4.0689,3.1617,0.97634,1.1209,1.1823,0.28754,-1.7902,2.1955,0.99514,0.385,3.905,-0.45837,-1.54,2.0075,-0.49611,-2.4933,3.6758,-0.68046,-2.9975,3.3367,-0.30156,5.5303,-3.2168,-0.4746
-4.6152,3.2756,0.023119,-4.32,3.1461,0.97634,1.0977,1.3277,0.35476,-2.0411,2.1837,0.99514,0.385,3.8958,-0.45837,-1.54,1.9983,-0.49368,-2.7683,3.4742,-0.68046,-3.0067,3.19,-0.30156,5.2389,-3.2168,-0.45056
-4.8007,2.7224,0.023119,-4.4664,2.9658,0.97634,1.0848,1.5404,0.36743,-2.1954,2.1674,0.99514,0.385,3.8775,-0.45968,-1.54,1.8333,-0.49122,-3.0892,3.3917,-0.68046,-3.025,3.0433,-0.31453,5.0742,-3.1982,-0.43113
-4.9528,2.3028,0.023119,-4.5844,2.3115,0.97634,1.0629,1.6518,0.38714,-2.2615,2.1622,0.99514,0.37583,3.8683,-0.4641,-1.54,1.5675,-0.48996,-3.3183,3.2083,-0.68046,-3.3733,3.0433,-0.35423,4.9954,-3.11,-0.4142
-4.9646,1.8509,0.023119,-4.6371,1.6406,0.97634,1.0096,1.6944,0.38714,-2.3466,2.1621,0.99514,0.36667,3.8683,-0.48273,-1.54,1.4575,-0.48116,-3.6758,3.025,-0.68046,-3.905,2.9333,-0.39911,4.9483,-3.0176,-0.41155
-4.9646,1.3083,0.023119,-4.6371,1.2721,0.97634,0.82117,1.7856,0.38714,-2.5825,2.0719,0.99514,0.32083,3.8683,-0.50741,-1.54,1.4483,-0.4718,-4.4458,2.915,-0.6462,-4.1067,2.4475,-0.39911,4.9139,-2.7752,-0.40928
-4.9646,0.83418,0.023119,-4.6371,1.0444,0.97634,0.5707,1.985,0.38714,-2.8452,1.9012,0.99514,0.25667,3.8683,-0.53027,-1.54,1.4392,-0.46742,-5.0142,2.805,-0.59338,-4.125,1.6408,-0.39911,4.8923,-2.3945,-0.40928
-4.9646,0.54941,0.023119,-4.6371,0.9006,0.97634,0.097346,2.098,0.38714,-3.2488,1.6534,0.99514,0.11917,3.8683,-0.54537,-1.5492,1.43,-0.45969,-5.0325,2.805,-0.59338,-4.1983,0.94417,-0.41421,4.8468,-1.6823,-0.40782
